OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,PaymentID,ShippingID,OrderStatus
O001834,2025-06-15,C04703,P0105,5,2845.48,0,14227.4,11091.75,3135.65,PM001,S001,Delivered
O001835,2025-05-13,C02576,P0291,4,51167.67,0,204670.68,125497.4,79173.28,PM003,S002,Delivered
O001836,2024-12-04,C03047,P0242,1,44240.99,25,33180.74,34878.82,-1698.08,PM003,S002,Delivered
O001837,2024-01-21,C00749,P0097,1,73406.83,0,73406.83,46508.68,26898.15,PM001,S001,Delivered
O001838,2025-12-20,C01700,P0365,5,56059.32,5,266281.77,172415.2,93866.57,PM004,S001,Delivered
O001839,2024-02-02,C00602,P0365,1,56059.32,0,56059.32,34483.04,21576.28,PM003,S002,Pending
O001840,2024-05-12,C04716,P0492,1,36484.66,10,32836.19,22449.15,10387.04,PM002,S001,Delivered
O001841,2025-12-03,C00255,P0289,2,54920.22,15,93364.37,75639.4,17724.97,PM003,S003,Delivered
O001842,2024-01-26,C02978,P0426,1,13177.69,0,13177.69,8078.36,5099.33,PM001,S002,Delivered
O001843,2024-12-29,C02725,P0115,1,44307.51,10,39876.76,27463.54,12413.22,PM005,S001,Delivered
O001844,2025-08-23,C00836,P0310,3,4315.3,5,12298.61,9997.47,2301.14,PM001,S001,Delivered
O001845,2024-04-01,C01851,P0039,2,40478.77,10,72861.79,55705.58,17156.21,PM001,S001,Delivered
O001846,2025-06-28,C04765,P0110,3,48321.07,5,137715.05,106520.16,31194.89,PM004,S001,Delivered
O001847,2024-08-25,C03103,P0192,3,3263.59,20,7832.62,6172.41,1660.21,PM001,S001,Delivered
O001848,2024-01-18,C03650,P0166,3,46701.4,10,126093.78,104189.4,21904.38,PM004,S001,Delivered
O001849,2024-09-30,C02534,P0294,1,11851.4,0,11851.4,9174.45,2676.95,PM001,S001,Delivered
O001850,2024-10-15,C02307,P0073,1,32202.47,15,27372.1,22090.62,5281.48,PM002,S003,Delivered
O001851,2024-01-27,C04349,P0436,1,31579.31,15,0.0,25591.4,0.0,PM001,S001,Cancelled
O001852,2025-03-09,C00494,P0112,1,17084.74,10,15376.27,11301.08,4075.19,PM003,S002,Delivered
O001853,2024-04-17,C03306,P0357,3,63235.88,15,161251.49,137324.64,23926.85,PM001,S001,Delivered
O001854,2024-11-19,C01131,P0303,1,60306.18,10,54275.56,40595.27,13680.29,PM004,S001,Delivered
O001855,2025-06-14,C04432,P0382,2,65277.95,0,130555.9,98169.36,32386.54,PM001,S002,Delivered
O001856,2024-04-13,C03785,P0065,3,40645.82,25,0.0,98114.52,0.0,PM002,S001,Cancelled
O001857,2024-11-27,C02101,P0356,1,41618.82,15,35376.0,26507.74,8868.26,PM001,S002,Delivered
O001858,2024-12-27,C04016,P0298,4,23024.57,15,78283.54,66250.88,12032.66,PM005,S002,Delivered
O001859,2024-10-15,C04041,P0102,4,54134.51,15,184057.33,158131.32,25926.01,PM004,S001,Delivered
O001860,2025-03-19,C01777,P0055,2,22033.7,20,35253.92,31126.5,4127.42,PM002,S001,Delivered
O001861,2024-02-06,C01868,P0315,2,14696.74,10,26454.13,24301.9,2152.23,PM005,S001,Delivered
O001862,2024-12-13,C02735,P0194,1,32540.11,10,29286.1,23672.95,5613.15,PM005,S002,Returned
O001863,2024-02-12,C03332,P0074,5,40354.34,0,0.0,143721.25,0.0,PM002,S002,Cancelled
O001864,2024-05-05,C03441,P0438,3,54476.44,10,147086.39,123630.24,23456.15,PM001,S001,Delivered
O001865,2024-01-09,C00210,P0307,2,66479.31,10,119662.76,86459.58,33203.18,PM002,S001,Delivered
O001866,2025-06-09,C03114,P0407,2,53425.2,5,0.0,86371.62,0.0,PM001,S001,Cancelled
O001867,2024-05-10,C02730,P0457,2,80642.27,5,153220.31,97822.24,55398.07,PM002,S001,Delivered
O001868,2024-11-20,C04990,P0395,1,34405.12,5,32684.86,28912.04,3772.82,PM005,S001,Delivered
O001869,2024-07-02,C04070,P0292,2,32192.91,5,61166.53,52307.32,8859.21,PM001,S001,Delivered
O001870,2024-10-08,C04433,P0184,1,73507.22,25,55130.42,49132.0,5998.42,PM004,S001,Delivered
O001871,2024-02-22,C04771,P0042,2,39215.72,10,70588.3,48936.14,21652.16,PM005,S002,Pending
O001872,2025-07-06,C04201,P0358,2,12562.6,5,23868.94,15854.58,8014.36,PM004,S001,Delivered
O001873,2025-06-16,C03762,P0099,1,72469.28,5,68845.82,47033.39,21812.43,PM002,S001,Pending
O001874,2025-01-11,C04799,P0128,1,58911.86,20,47129.49,46425.01,704.48,PM002,S001,Delivered
O001875,2024-10-21,C01148,P0013,2,16027.95,10,28850.31,24398.86,4451.45,PM004,S001,Delivered
O001876,2024-07-26,C03782,P0467,1,6122.85,20,4898.28,5317.91,-419.63,PM001,S001,Delivered
O001877,2025-10-24,C01291,P0099,1,72469.28,10,65222.35,47033.39,18188.96,PM003,S001,Delivered
O001878,2025-04-21,C03115,P0308,1,7816.38,20,6253.1,6326.82,-73.72,PM002,S001,Delivered
O001879,2024-03-09,C03879,P0414,1,29962.4,10,26966.16,21142.85,5823.31,PM002,S002,Delivered
O001880,2025-03-12,C02701,P0466,1,30127.62,20,0.0,20789.29,0.0,PM004,S001,Cancelled
O001881,2024-10-27,C00674,P0140,1,70410.62,0,70410.62,49789.65,20620.97,PM001,S001,Delivered
O001882,2024-01-27,C02976,P0204,2,9287.74,15,15789.16,11821.62,3967.54,PM004,S002,Delivered
O001883,2025-09-19,C02372,P0405,1,12101.34,5,11496.27,8883.61,2612.66,PM003,S001,Delivered
O001884,2025-10-15,C00757,P0140,1,70410.62,10,63369.56,49789.65,13579.91,PM003,S003,Delivered
O001885,2025-07-06,C04297,P0318,2,43885.43,15,74605.23,58397.06,16208.17,PM002,S003,Delivered
O001886,2024-04-15,C04338,P0376,2,28081.93,10,50547.47,39586.32,10961.15,PM001,S002,Delivered
O001887,2025-08-08,C02902,P0220,1,14277.05,15,12135.49,10553.72,1581.77,PM003,S001,Delivered
O001888,2025-07-25,C01488,P0349,4,38191.23,0,152764.92,117400.6,35364.32,PM003,S001,Returned
O001889,2025-09-25,C00968,P0423,1,30745.42,10,27670.88,21321.98,6348.9,PM001,S002,Delivered
O001890,2025-12-15,C03013,P0233,1,55697.89,25,41773.42,48122.62,-6349.2,PM001,S001,Delivered
O001891,2024-01-11,C02353,P0300,4,2586.42,15,8793.83,8416.76,377.07,PM004,S001,Delivered
O001892,2025-10-20,C04410,P0499,2,21349.85,10,38429.73,28311.82,10117.91,PM003,S001,Delivered
O001893,2024-08-03,C02844,P0132,3,6220.35,15,15861.89,15484.5,377.39,PM003,S001,Pending
O001894,2024-11-16,C00883,P0159,3,12243.78,0,36731.34,27164.37,9566.97,PM001,S002,Pending
O001895,2025-04-04,C00498,P0408,3,4619.62,5,13165.92,8450.67,4715.25,PM003,S001,Delivered
O001896,2025-06-09,C03429,P0426,3,13177.69,20,31626.46,24235.08,7391.38,PM004,S001,Delivered
O001897,2025-08-01,C01906,P0123,1,49490.47,10,44541.42,33839.37,10702.05,PM002,S002,Delivered
O001898,2025-11-22,C01541,P0243,2,22513.98,25,33770.97,33434.36,336.61,PM001,S002,Delivered
O001899,2024-06-08,C01999,P0433,2,44606.12,5,84751.63,70873.56,13878.07,PM001,S003,Delivered
O001900,2025-04-08,C01333,P0466,1,30127.62,15,0.0,20789.29,0.0,PM002,S001,Cancelled
O001901,2025-06-05,C03367,P0234,5,31535.95,0,157679.75,100665.15,57014.6,PM003,S003,Delivered
O001902,2025-09-27,C01573,P0090,3,38421.72,0,115265.16,91535.85,23729.31,PM001,S001,Delivered
O001903,2024-09-29,C03665,P0492,4,36484.66,0,145938.64,89796.6,56142.04,PM002,S001,Delivered
O001904,2024-08-28,C03455,P0247,1,68728.99,5,65292.54,47988.76,17303.78,PM002,S001,Delivered
O001905,2025-10-16,C03817,P0148,1,28351.62,0,28351.62,24181.85,4169.77,PM001,S001,Delivered
O001906,2024-06-15,C01361,P0392,1,5979.52,5,5680.54,4894.27,786.27,PM001,S001,Delivered
O001907,2025-07-22,C00564,P0243,3,22513.98,20,54033.55,50151.54,3882.01,PM003,S003,Delivered
O001908,2025-10-11,C00734,P0417,2,56355.53,20,90168.85,70108.62,20060.23,PM003,S001,Pending
O001909,2024-11-22,C00753,P0452,1,1846.56,0,1846.56,1257.74,588.82,PM003,S003,Delivered
O001910,2025-06-12,C02357,P0422,3,42145.35,5,0.0,78713.64,0.0,PM003,S001,Cancelled
O001911,2024-09-29,C04244,P0470,2,7219.04,10,12994.27,9974.46,3019.81,PM002,S003,Delivered
O001912,2025-01-10,C02975,P0420,2,15452.18,15,26268.71,19641.98,6626.73,PM004,S002,Delivered
O001913,2025-01-09,C03987,P0048,3,16307.11,0,48921.33,37621.8,11299.53,PM004,S001,Delivered
O001914,2024-11-29,C02716,P0223,2,8444.28,20,13510.85,13814.34,-303.49,PM004,S001,Delivered
O001915,2024-01-03,C01786,P0136,1,33228.64,10,29905.78,24376.19,5529.59,PM002,S003,Delivered
O001916,2024-08-30,C04788,P0201,4,6212.17,10,22363.81,17943.56,4420.25,PM005,S001,Returned
O001917,2025-09-11,C02634,P0239,3,12641.86,0,37925.58,27503.49,10422.09,PM001,S001,Delivered
O001918,2024-02-20,C02093,P0466,1,30127.62,10,27114.86,20789.29,6325.57,PM001,S003,Delivered
O001919,2024-12-15,C01806,P0483,1,8207.83,10,7387.05,5925.22,1461.83,PM004,S001,Delivered
O001920,2024-06-22,C03364,P0060,3,18863.02,10,50930.15,35608.77,15321.38,PM004,S001,Delivered
O001921,2024-04-25,C04360,P0280,5,7166.02,20,28664.08,21878.85,6785.23,PM004,S002,Delivered
O001922,2025-11-25,C03056,P0017,3,36825.06,0,110475.18,87133.74,23341.44,PM004,S001,Delivered
O001923,2024-12-26,C01249,P0321,1,47208.67,0,47208.67,40549.07,6659.6,PM002,S001,Delivered
O001924,2024-12-20,C00216,P0167,1,77108.92,5,73253.47,47464.01,25789.46,PM005,S001,Delivered
O001925,2025-10-27,C03946,P0362,3,67444.04,10,182098.91,143342.01,38756.9,PM001,S001,Delivered
O001926,2024-03-16,C04327,P0463,2,22749.29,10,40948.72,29287.04,11661.68,PM005,S002,Delivered
O001927,2024-03-21,C01726,P0055,2,22033.7,20,35253.92,31126.5,4127.42,PM002,S001,Delivered
O001928,2024-08-16,C02702,P0077,1,17821.26,5,16930.2,11624.21,5305.99,PM001,S001,Delivered
O001929,2024-03-12,C01201,P0471,1,52112.51,5,49506.88,33116.35,16390.53,PM003,S003,Delivered
O001930,2025-02-06,C03635,P0477,3,61159.13,20,146781.91,116330.34,30451.57,PM001,S002,Delivered
O001931,2024-08-05,C01541,P0317,1,60329.46,10,54296.51,38012.39,16284.12,PM001,S001,Delivered
O001932,2025-03-27,C04803,P0031,5,30147.3,10,135662.85,102832.5,32830.35,PM001,S001,Delivered
O001933,2025-01-01,C00513,P0101,1,8525.37,5,8099.1,6446.55,1652.55,PM001,S002,Pending
O001934,2025-08-12,C03712,P0028,1,32317.5,5,30701.62,25434.6,5267.02,PM004,S001,Delivered
O001935,2025-10-31,C03937,P0032,1,9767.61,0,9767.61,6017.5,3750.11,PM002,S002,Pending
O001936,2025-07-13,C02353,P0263,1,21738.06,20,17390.45,15786.0,1604.45,PM005,S001,Delivered
O001937,2024-11-07,C03833,P0206,1,61292.54,15,52098.66,45298.37,6800.29,PM002,S001,Delivered
O001938,2024-10-24,C04447,P0270,2,54046.3,10,97283.34,89810.7,7472.64,PM004,S003,Delivered
O001939,2024-01-24,C00803,P0480,4,28704.78,0,114819.12,78072.64,36746.48,PM005,S001,Delivered
O001940,2024-04-19,C04547,P0073,4,32202.47,5,122369.39,88362.48,34006.91,PM001,S001,Delivered
O001941,2024-02-21,C00902,P0438,2,54476.44,0,108952.88,82420.16,26532.72,PM001,S003,Delivered
O001942,2024-10-16,C04159,P0070,2,25134.47,10,45242.05,40930.38,4311.67,PM001,S003,Delivered
O001943,2025-03-19,C01789,P0179,2,51988.25,0,103976.5,84840.68,19135.82,PM004,S002,Delivered
O001944,2025-04-11,C04601,P0207,1,41962.46,10,37766.21,34491.32,3274.89,PM004,S001,Delivered
O001945,2024-09-15,C02313,P0030,2,45877.1,0,91754.2,56567.4,35186.8,PM001,S002,Delivered
O001946,2024-11-19,C01700,P0414,1,29962.4,5,28464.28,21142.85,7321.43,PM001,S001,Delivered
O001947,2025-10-12,C03151,P0144,1,4852.11,5,4609.5,3685.03,924.47,PM004,S001,Delivered
O001948,2024-12-03,C01209,P0407,1,53425.2,5,50753.94,43185.81,7568.13,PM002,S001,Delivered
O001949,2025-07-09,C02994,P0159,3,12243.78,5,34894.77,27164.37,7730.4,PM001,S001,Pending
O001950,2025-02-25,C02543,P0246,1,51005.49,0,51005.49,41504.22,9501.27,PM004,S002,Delivered
O001951,2024-09-15,C01595,P0268,3,23615.14,15,60218.61,46004.7,14213.91,PM005,S001,Delivered
O001952,2025-09-16,C03442,P0213,1,45047.01,25,33785.26,32432.62,1352.64,PM001,S002,Delivered
O001953,2024-03-05,C01839,P0259,2,61852.22,15,105148.77,77001.66,28147.11,PM001,S001,Delivered
O001954,2024-06-11,C04860,P0067,3,49675.64,5,141575.57,115451.55,26124.02,PM004,S001,Delivered
O001955,2024-06-12,C03673,P0422,1,42145.35,15,35823.55,26237.88,9585.67,PM002,S001,Delivered
O001956,2025-11-08,C02903,P0342,3,44553.52,0,133660.56,91771.53,41889.03,PM005,S001,Delivered
O001957,2024-02-08,C02340,P0469,2,44749.13,5,85023.35,60743.04,24280.31,PM005,S001,Delivered
O001958,2025-10-26,C04522,P0371,2,15248.26,10,27446.87,21339.0,6107.87,PM001,S003,Delivered
O001959,2024-11-15,C02343,P0364,2,40349.31,0,80698.62,53256.02,27442.6,PM003,S001,Delivered
O001960,2024-12-25,C04929,P0400,1,64730.01,25,48547.51,41002.05,7545.46,PM003,S001,Delivered
O001961,2024-09-25,C00500,P0338,3,51991.31,10,140376.54,121114.5,19262.04,PM001,S002,Delivered
O001962,2024-11-19,C03628,P0260,3,53249.8,25,119812.05,109266.09,10545.96,PM001,S001,Delivered
O001963,2024-11-21,C00845,P0276,2,29639.45,5,56314.96,38829.7,17485.26,PM002,S002,Delivered
O001964,2025-08-09,C03664,P0250,2,48268.97,25,72403.46,81418.3,-9014.84,PM002,S001,Delivered
O001965,2024-09-13,C01061,P0045,3,47363.46,10,127881.34,97955.22,29926.12,PM002,S001,Delivered
O001966,2024-07-18,C02682,P0397,4,10028.95,10,36104.22,32402.44,3701.78,PM001,S001,Delivered
O001967,2025-03-13,C01421,P0351,1,54337.77,15,46187.1,37447.32,8739.78,PM002,S001,Delivered
O001968,2025-09-01,C00750,P0386,2,46681.14,10,84026.05,57390.6,26635.45,PM002,S001,Delivered
O001969,2024-04-13,C01948,P0350,1,45231.56,15,38446.83,28384.5,10062.33,PM004,S001,Delivered
O001970,2025-01-06,C01046,P0287,1,60187.55,10,54168.8,43520.62,10648.18,PM001,S001,Delivered
O001971,2024-06-12,C03412,P0028,3,32317.5,10,87257.25,76303.8,10953.45,PM004,S001,Delivered
O001972,2024-04-22,C04591,P0329,2,14941.43,10,26894.57,24981.94,1912.63,PM002,S001,Pending
O001973,2025-09-06,C03475,P0315,2,14696.74,15,24984.46,24301.9,682.56,PM002,S002,Delivered
O001974,2025-07-02,C01227,P0395,3,34405.12,0,103215.36,86736.12,16479.24,PM001,S002,Delivered
O001975,2024-04-15,C02974,P0419,4,2855.42,10,10279.51,9864.4,415.11,PM004,S001,Delivered
O001976,2025-11-29,C01370,P0305,1,14674.08,0,14674.08,10940.54,3733.54,PM004,S001,Delivered
O001977,2024-12-29,C01039,P0428,1,6322.57,20,5058.06,4256.71,801.35,PM004,S002,Delivered
O001978,2024-01-21,C01788,P0229,4,42681.53,25,128044.59,135336.56,-7291.97,PM003,S002,Delivered
O001979,2025-10-21,C01653,P0238,4,57970.37,20,185505.18,157057.2,28447.98,PM001,S002,Delivered
O001980,2024-05-08,C04716,P0186,1,57969.76,10,52172.78,44098.5,8074.28,PM003,S001,Returned
O001981,2025-04-27,C04723,P0435,2,55080.01,15,93636.02,70621.92,23014.1,PM005,S003,Delivered
O001982,2025-11-29,C04368,P0118,1,44400.35,20,35520.28,30520.93,4999.35,PM003,S001,Delivered
O001983,2024-07-17,C00420,P0273,1,39958.27,20,31966.62,33117.95,-1151.33,PM005,S001,Delivered
O001984,2025-09-11,C02898,P0126,1,59237.56,10,53313.8,48986.46,4327.34,PM001,S001,Delivered
O001985,2025-06-04,C04585,P0474,3,3532.26,0,10596.78,8148.18,2448.6,PM004,S003,Delivered
O001986,2025-02-23,C03303,P0132,2,6220.35,20,9952.56,10323.0,-370.44,PM003,S001,Delivered
O001987,2024-08-13,C00796,P0161,2,46471.58,15,79001.69,69027.28,9974.41,PM004,S002,Delivered
O001988,2024-07-27,C02810,P0190,2,31566.48,10,56819.66,40670.3,16149.36,PM003,S001,Delivered
O001989,2024-09-01,C00467,P0081,1,33089.48,10,29780.53,21112.44,8668.09,PM002,S001,Delivered
O001990,2024-10-14,C04536,P0362,3,67444.04,25,151749.09,143342.01,8407.08,PM003,S001,Delivered
O001991,2024-03-06,C01355,P0200,1,2885.95,10,2597.36,2238.02,359.34,PM005,S001,Delivered
O001992,2024-06-01,C00273,P0346,1,25689.58,0,25689.58,20304.59,5384.99,PM002,S001,Delivered
O001993,2025-05-05,C02750,P0427,2,11387.78,0,22775.56,15621.98,7153.58,PM005,S001,Delivered
O001994,2025-03-10,C03490,P0084,3,65211.86,0,195635.58,122368.8,73266.78,PM001,S001,Delivered
O001995,2025-12-03,C03869,P0042,3,39215.72,10,105882.44,73404.21,32478.23,PM001,S002,Delivered
O001996,2024-08-05,C03652,P0435,1,55080.01,0,55080.01,35310.96,19769.05,PM002,S001,Delivered
O001997,2025-03-04,C00956,P0166,2,46701.4,15,79392.38,69459.6,9932.78,PM004,S001,Pending
O001998,2025-05-16,C03410,P0427,3,11387.78,5,32455.17,23432.97,9022.2,PM001,S001,Delivered
O001999,2025-10-27,C01920,P0048,1,16307.11,5,15491.75,12540.6,2951.15,PM003,S001,Delivered
O002000,2025-08-16,C02933,P0042,1,39215.72,15,33333.36,24468.07,8865.29,PM002,S002,Delivered
O002001,2024-08-08,C00188,P0185,2,45683.49,0,91366.98,56752.36,34614.62,PM001,S001,Delivered
O002002,2025-03-10,C00208,P0310,3,4315.3,10,11651.31,9997.47,1653.84,PM001,S001,Delivered
O002003,2024-10-06,C00074,P0353,1,56315.03,5,53499.28,48576.52,4922.76,PM001,S001,Delivered
O002004,2025-09-14,C04769,P0232,2,34238.94,0,68477.88,43186.04,25291.84,PM002,S002,Delivered
O002005,2024-04-01,C02620,P0401,1,55276.41,5,52512.59,35457.6,17054.99,PM002,S002,Delivered
O002006,2025-06-07,C01050,P0179,4,51988.25,10,187157.7,169681.36,17476.34,PM001,S001,Delivered
O002007,2024-05-18,C04970,P0137,4,56227.31,15,191172.85,176083.32,15089.53,PM005,S001,Delivered
O002008,2025-10-28,C01882,P0212,4,20170.59,0,80682.36,56853.04,23829.32,PM004,S001,Delivered
O002009,2024-01-23,C00515,P0008,5,58498.42,20,233993.68,186419.15,47574.53,PM002,S001,Delivered
O002010,2025-02-20,C03329,P0233,3,55697.89,0,167093.67,144367.86,22725.81,PM002,S001,Delivered
O002011,2024-12-13,C00280,P0447,1,16204.1,15,13773.48,11846.8,1926.68,PM001,S001,Delivered
O002012,2024-08-24,C02987,P0368,2,48660.98,5,92455.86,72756.88,19698.98,PM003,S001,Delivered
O002013,2024-07-01,C04856,P0110,1,48321.07,15,41072.91,35506.72,5566.19,PM005,S001,Delivered
O002014,2025-05-22,C00556,P0440,1,9208.42,15,0.0,6910.7,0.0,PM004,S001,Cancelled
O002015,2024-07-16,C03380,P0070,1,25134.47,0,25134.47,20465.19,4669.28,PM001,S001,Delivered
O002016,2025-11-12,C00291,P0393,3,12268.04,15,31283.5,30159.69,1123.81,PM001,S003,Delivered
O002017,2024-05-02,C04881,P0459,3,26045.09,0,78135.27,67587.69,10547.58,PM005,S001,Returned
O002018,2025-06-29,C02874,P0367,3,24813.02,10,66995.15,49089.39,17905.76,PM001,S001,Delivered
O002019,2025-01-15,C03019,P0111,1,7702.05,5,7316.95,5787.89,1529.06,PM002,S001,Delivered
O002020,2025-05-29,C01623,P0261,1,40771.41,5,38732.84,34935.48,3797.36,PM001,S001,Delivered
O002021,2024-01-06,C04838,P0072,1,19349.13,0,19349.13,15347.33,4001.8,PM004,S002,Delivered
O002022,2024-10-30,C03552,P0064,2,48548.63,15,82532.67,62295.86,20236.81,PM001,S002,Delivered
O002023,2025-09-05,C04179,P0180,1,24988.82,5,23739.38,19638.44,4100.94,PM003,S001,Returned
O002024,2024-07-10,C03276,P0291,2,51167.67,10,92101.81,62748.7,29353.11,PM001,S002,Delivered
O002025,2025-01-10,C02012,P0500,2,38467.04,0,76934.08,47776.48,29157.6,PM001,S002,Delivered
O002026,2025-06-08,C02690,P0060,1,18863.02,10,16976.72,11869.59,5107.13,PM002,S001,Delivered
O002027,2024-02-05,C00083,P0089,4,13637.25,15,46366.65,38679.36,7687.29,PM001,S002,Delivered
O002028,2024-03-10,C03996,P0356,2,41618.82,0,83237.64,53015.48,30222.16,PM001,S002,Delivered
O002029,2024-10-15,C00648,P0039,3,40478.77,10,109292.68,83558.37,25734.31,PM001,S001,Delivered
O002030,2024-04-14,C04247,P0369,2,45429.44,15,77230.05,74245.24,2984.81,PM001,S002,Delivered
O002031,2025-12-16,C03693,P0492,3,36484.66,0,109453.98,67347.45,42106.53,PM005,S002,Delivered
O002032,2024-11-08,C01758,P0134,4,23644.2,0,94576.8,81346.2,13230.6,PM002,S002,Delivered
O002033,2024-02-24,C04956,P0344,2,40347.99,0,80695.98,58441.22,22254.76,PM004,S001,Delivered
O002034,2024-04-16,C03340,P0375,1,24238.87,5,23026.93,15127.2,7899.73,PM001,S001,Delivered
O002035,2025-10-14,C03658,P0405,2,12101.34,10,21782.41,17767.22,4015.19,PM001,S003,Delivered
O002036,2024-11-02,C04211,P0420,1,15452.18,0,15452.18,9820.99,5631.19,PM003,S001,Delivered
O002037,2024-02-05,C03153,P0018,2,15581.78,25,23372.67,20421.42,2951.25,PM001,S001,Delivered
O002038,2024-05-12,C00726,P0368,1,48660.98,15,41361.83,36378.44,4983.39,PM002,S003,Delivered
O002039,2024-01-25,C01108,P0257,2,8385.3,0,16770.6,10481.74,6288.86,PM001,S001,Delivered
O002040,2024-02-06,C04983,P0221,2,34224.43,15,58181.53,58551.02,-369.49,PM003,S001,Returned
O002041,2024-01-19,C02826,P0273,1,39958.27,5,37960.36,33117.95,4842.41,PM004,S001,Delivered
O002042,2024-02-04,C04906,P0453,2,39356.95,5,74778.2,47823.4,26954.8,PM005,S001,Delivered
O002043,2024-12-28,C02202,P0377,1,9602.74,0,9602.74,6373.4,3229.34,PM002,S001,Delivered
O002044,2025-02-21,C01841,P0247,1,68728.99,10,61856.09,47988.76,13867.33,PM002,S002,Delivered
O002045,2025-03-05,C04349,P0370,1,13170.81,0,13170.81,10752.7,2418.11,PM001,S001,Delivered
O002046,2025-06-01,C02496,P0390,4,53334.01,15,181335.63,166518.4,14817.23,PM004,S002,Delivered
O002047,2025-04-11,C03945,P0058,1,56240.17,5,53428.16,47660.43,5767.73,PM005,S003,Delivered
O002048,2024-07-17,C00825,P0247,1,68728.99,5,65292.54,47988.76,17303.78,PM002,S003,Delivered
O002049,2025-06-29,C04603,P0173,3,35537.79,10,0.0,78478.68,0.0,PM004,S001,Cancelled
O002050,2025-07-21,C01735,P0328,1,24445.78,15,20778.91,16998.83,3780.08,PM004,S002,Delivered
O002051,2024-07-29,C00351,P0123,1,49490.47,10,44541.42,33839.37,10702.05,PM004,S002,Delivered
O002052,2025-08-31,C04914,P0217,1,56493.43,15,48019.42,40858.62,7160.8,PM004,S002,Delivered
O002053,2025-05-15,C02174,P0467,1,6122.85,10,5510.56,5317.91,192.65,PM001,S001,Delivered
O002054,2024-08-28,C03286,P0124,2,30092.17,20,48147.47,45917.46,2230.01,PM004,S001,Delivered
O002055,2024-06-18,C00835,P0304,1,58156.21,10,52340.59,49841.55,2499.04,PM001,S001,Delivered
O002056,2024-10-20,C01988,P0178,2,60109.56,20,96175.3,81590.8,14584.5,PM003,S001,Delivered
O002057,2024-11-10,C03822,P0231,1,24795.46,25,18596.6,15306.66,3289.94,PM001,S001,Delivered
O002058,2024-05-06,C03672,P0312,1,49721.68,0,0.0,38635.25,0.0,PM005,S001,Cancelled
O002059,2025-04-12,C04992,P0137,1,56227.31,15,47793.21,44020.83,3772.38,PM004,S001,Delivered
O002060,2025-01-01,C03003,P0476,1,14004.75,10,12604.28,11226.13,1378.15,PM003,S003,Delivered
O002061,2024-01-21,C02510,P0190,3,31566.48,20,75759.55,61005.45,14754.1,PM001,S001,Returned
O002062,2024-11-11,C02673,P0121,1,16749.71,5,15912.22,13193.2,2719.02,PM004,S002,Delivered
O002063,2024-03-30,C03443,P0287,2,60187.55,10,108337.59,87041.24,21296.35,PM004,S001,Delivered
O002064,2025-02-07,C04159,P0321,2,47208.67,0,0.0,81098.14,0.0,PM003,S002,Cancelled
O002065,2025-06-01,C04847,P0361,1,16701.35,15,14196.15,10975.1,3221.05,PM005,S001,Pending
O002066,2025-03-26,C04122,P0061,2,13088.9,5,24868.91,22304.14,2564.77,PM001,S001,Delivered
O002067,2025-08-31,C04097,P0138,3,73392.87,20,176142.89,149167.02,26975.87,PM003,S002,Returned
O002068,2024-05-29,C01938,P0437,1,42372.13,15,36016.31,32631.96,3384.35,PM002,S002,Delivered
O002069,2025-03-21,C00298,P0126,2,59237.56,5,112551.36,97972.92,14578.44,PM001,S001,Delivered
O002070,2024-03-20,C02302,P0192,1,3263.59,15,2774.05,2057.47,716.58,PM003,S003,Delivered
