CustomerID,CustomerName,Gender,Age,City,State,Segment
C01201,Customer_01201,Male,28,Bengaluru,Karnataka,Medium Value
C01202,Customer_01202,Female,41,Amritsar,Punjab,Medium Value
C01203,Customer_01203,Female,41,Raipur,Chhattisgarh,Low Value
C01204,Customer_01204,Male,24,Coimbatore,Tamil Nadu,Medium Value
C01205,Customer_01205,Female,38,Ludhiana,Punjab,Low Value
C01206,Customer_01206,Female,37,Jamshedpur,Jharkhand,Low Value
C01207,Customer_01207,Male,27,Ranchi,Jharkhand,Low Value
C01208,Customer_01208,Male,42,Kochi,Kerala,Medium Value
C01209,Customer_01209,Male,64,Ranchi,Jharkhand,High Value
C01210,Customer_01210,Female,53,Faridabad,Haryana,Medium Value
C01211,Customer_01211,Female,65,Ludhiana,Punjab,High Value
C01212,Customer_01212,Female,64,Visakhapatnam,Andhra Pradesh,Low Value
C01213,Customer_01213,Female,32,Raipur,Chhattisgarh,Low Value
C01214,Customer_01214,Male,61,Udaipur,Rajasthan,Low Value
C01215,Customer_01215,Male,57,Jamshedpur,Jharkhand,Medium Value
C01216,Customer_01216,Male,57,Chennai,Tamil Nadu,High Value
C01217,Customer_01217,Female,23,Visakhapatnam,Andhra Pradesh,Medium Value
C01218,Customer_01218,Female,54,Hyderabad,Telangana,Low Value
C01219,Customer_01219,Male,19,Udaipur,Rajasthan,Medium Value
C01220,Customer_01220,Female,29,Guwahati,Assam,High Value
C01221,Customer_01221,Male,21,Ludhiana,Punjab,Medium Value
C01222,Customer_01222,Male,40,Faridabad,Haryana,Low Value
C01223,Customer_01223,Male,30,Varanasi,Uttar Pradesh,Low Value
C01224,Customer_01224,Male,34,Patna,Bihar,Low Value
C01225,Customer_01225,Male,48,Gurugram,Haryana,Low Value
C01226,Customer_01226,Male,33,Thiruvananthapuram,Kerala,Medium Value
C01227,Customer_01227,Male,58,Vijayawada,Andhra Pradesh,High Value
C01228,Customer_01228,Male,43,Durgapur,West Bengal,Medium Value
C01229,Customer_01229,Female,45,Ranchi,Jharkhand,Medium Value
C01230,Customer_01230,Male,18,Kolkata,West Bengal,Low Value
C01231,Customer_01231,Female,64,Bhubaneswar,Odisha,Medium Value
C01232,Customer_01232,Male,29,Gurugram,Haryana,High Value
C01233,Customer_01233,Male,54,Kolkata,West Bengal,Medium Value
C01234,Customer_01234,Male,37,Varanasi,Uttar Pradesh,High Value
C01235,Customer_01235,Male,19,Raipur,Chhattisgarh,Medium Value
C01236,Customer_01236,Female,53,Vijayawada,Andhra Pradesh,Medium Value
C01237,Customer_01237,Male,32,Jodhpur,Rajasthan,Medium Value
C01238,Customer_01238,Female,55,Guwahati,Assam,Medium Value
C01239,Customer_01239,Female,39,Guwahati,Assam,Medium Value
C01240,Customer_01240,Female,61,Panaji,Goa,Medium Value
C01241,Customer_01241,Female,49,Kolkata,West Bengal,Medium Value
C01242,Customer_01242,Female,37,Ahmedabad,Gujarat,Low Value
C01243,Customer_01243,Male,53,Guwahati,Assam,High Value
C01244,Customer_01244,Female,50,Kochi,Kerala,High Value
C01245,Customer_01245,Male,32,Durgapur,West Bengal,Medium Value
C01246,Customer_01246,Male,63,Ranchi,Jharkhand,High Value
C01247,Customer_01247,Male,20,Cuttack,Odisha,Medium Value
C01248,Customer_01248,Female,46,Ahmedabad,Gujarat,Low Value
C01249,Customer_01249,Female,64,Ludhiana,Punjab,Low Value
C01250,Customer_01250,Male,44,Gaya,Bihar,Medium Value
C01251,Customer_01251,Female,22,Mysuru,Karnataka,Medium Value
C01252,Customer_01252,Male,48,Surat,Gujarat,High Value
C01253,Customer_01253,Male,39,Coimbatore,Tamil Nadu,Medium Value
C01254,Customer_01254,Male,52,Bhopal,Madhya Pradesh,Medium Value
C01255,Customer_01255,Male,24,Jodhpur,Rajasthan,Low Value
C01256,Customer_01256,Male,23,Ludhiana,Punjab,Medium Value
C01257,Customer_01257,Female,43,Durgapur,West Bengal,Medium Value
C01258,Customer_01258,Female,18,Gurugram,Haryana,Low Value
C01259,Customer_01259,Male,36,Jamshedpur,Jharkhand,Low Value
C01260,Customer_01260,Female,24,New Delhi,Delhi,Low Value
C01261,Customer_01261,Female,53,Gaya,Bihar,Medium Value
C01262,Customer_01262,Female,29,Guwahati,Assam,Medium Value
C01263,Customer_01263,Female,37,Mumbai,Maharashtra,Low Value
C01264,Customer_01264,Male,40,Visakhapatnam,Andhra Pradesh,Medium Value
C01265,Customer_01265,Female,42,Patna,Bihar,High Value
C01266,Customer_01266,Female,47,Kochi,Kerala,Low Value
C01267,Customer_01267,Male,46,Amritsar,Punjab,Medium Value
C01268,Customer_01268,Male,48,Bengaluru,Karnataka,Low Value
C01269,Customer_01269,Female,35,Surat,Gujarat,Low Value
C01270,Customer_01270,Male,58,Kozhikode,Kerala,Low Value
C01271,Customer_01271,Other,36,Mangaluru,Karnataka,High Value
C01272,Customer_01272,Male,21,Patna,Bihar,Low Value
C01273,Customer_01273,Female,18,Gaya,Bihar,Low Value
C01274,Customer_01274,Male,58,Guwahati,Assam,Low Value
C01275,Customer_01275,Female,32,Ahmedabad,Gujarat,Medium Value
C01276,Customer_01276,Female,25,Durgapur,West Bengal,High Value
C01277,Customer_01277,Male,32,Cuttack,Odisha,Low Value
C01278,Customer_01278,Female,32,Panaji,Goa,Medium Value
C01279,Customer_01279,Male,56,Ranchi,Jharkhand,Medium Value
C01280,Customer_01280,Male,39,Amritsar,Punjab,Medium Value
C01281,Customer_01281,Male,35,Vijayawada,Andhra Pradesh,Medium Value
C01282,Customer_01282,Female,33,Amritsar,Punjab,Low Value
C01283,Customer_01283,Male,19,Faridabad,Haryana,Medium Value
C01284,Customer_01284,Male,53,Thiruvananthapuram,Kerala,Low Value
C01285,Customer_01285,Male,37,Kolkata,West Bengal,High Value
C01286,Customer_01286,Female,33,Margao,Goa,Medium Value
C01287,Customer_01287,Female,20,Coimbatore,Tamil Nadu,Medium Value
C01288,Customer_01288,Male,47,Mumbai,Maharashtra,Low Value
C01289,Customer_01289,Male,19,Ranchi,Jharkhand,Medium Value
C01290,Customer_01290,Female,52,Surat,Gujarat,Medium Value
C01291,Customer_01291,Male,43,Gaya,Bihar,Low Value
C01292,Customer_01292,Female,22,Bhubaneswar,Odisha,Low Value
C01293,Customer_01293,Female,19,Guwahati,Assam,Medium Value
C01294,Customer_01294,Female,37,New Delhi,Delhi,Medium Value
C01295,Customer_01295,Male,51,Guwahati,Assam,Medium Value
C01296,Customer_01296,Female,51,Chennai,Tamil Nadu,Medium Value
C01297,Customer_01297,Female,37,Visakhapatnam,Andhra Pradesh,High Value
C01298,Customer_01298,Female,42,Thane,Maharashtra,Low Value
C01299,Customer_01299,Male,37,Cuttack,Odisha,Low Value
C01300,Customer_01300,Male,42,Gurugram,Haryana,Medium Value
C01301,Customer_01301,Male,31,Noida,Uttar Pradesh,Medium Value
C01302,Customer_01302,Female,64,Faridabad,Haryana,Low Value
C01303,Customer_01303,Female,61,Ranchi,Jharkhand,Medium Value
C01304,Customer_01304,Male,60,Delhi,Delhi,Low Value
C01305,Customer_01305,Male,60,Ludhiana,Punjab,High Value
C01306,Customer_01306,Male,56,Coimbatore,Tamil Nadu,Medium Value
C01307,Customer_01307,Female,29,Coimbatore,Tamil Nadu,Low Value
C01308,Customer_01308,Female,65,Bhopal,Madhya Pradesh,Medium Value
C01309,Customer_01309,Male,22,Warangal,Telangana,Medium Value
C01310,Customer_01310,Male,19,Durgapur,West Bengal,Low Value
C01311,Customer_01311,Male,33,Bhubaneswar,Odisha,Low Value
C01312,Customer_01312,Female,47,Indore,Madhya Pradesh,Low Value
C01313,Customer_01313,Female,64,Gaya,Bihar,Medium Value
C01314,Customer_01314,Female,60,Mysuru,Karnataka,Medium Value
C01315,Customer_01315,Male,55,Durgapur,West Bengal,Low Value
C01316,Customer_01316,Female,62,Panaji,Goa,Low Value
C01317,Customer_01317,Male,59,Delhi,Delhi,Low Value
C01318,Customer_01318,Female,41,Udaipur,Rajasthan,Low Value
C01319,Customer_01319,Male,47,Margao,Goa,High Value
C01320,Customer_01320,Female,54,Raipur,Chhattisgarh,Low Value
C01321,Customer_01321,Female,56,Gaya,Bihar,Low Value
C01322,Customer_01322,Female,28,Bhubaneswar,Odisha,Low Value
C01323,Customer_01323,Female,31,Thiruvananthapuram,Kerala,Medium Value
C01324,Customer_01324,Male,40,Indore,Madhya Pradesh,Low Value
C01325,Customer_01325,Male,33,Mysuru,Karnataka,High Value
C01326,Customer_01326,Female,38,Noida,Uttar Pradesh,Medium Value
C01327,Customer_01327,Male,21,Ranchi,Jharkhand,Low Value
C01328,Customer_01328,Male,50,Ahmedabad,Gujarat,Low Value
C01329,Customer_01329,Male,64,Warangal,Telangana,Medium Value
C01330,Customer_01330,Female,31,Coimbatore,Tamil Nadu,Low Value
C01331,Customer_01331,Male,36,Chennai,Tamil Nadu,Medium Value
C01332,Customer_01332,Male,22,Gurugram,Haryana,High Value
C01333,Customer_01333,Male,53,Ranchi,Jharkhand,High Value
C01334,Customer_01334,Male,48,Varanasi,Uttar Pradesh,Low Value
C01335,Customer_01335,Female,62,Surat,Gujarat,Medium Value
C01336,Customer_01336,Other,35,Panaji,Goa,High Value
C01337,Customer_01337,Female,61,Jamshedpur,Jharkhand,Low Value
C01338,Customer_01338,Male,48,Kozhikode,Kerala,Medium Value
C01339,Customer_01339,Female,47,Surat,Gujarat,Low Value
C01340,Customer_01340,Female,38,Guwahati,Assam,Low Value
C01341,Customer_01341,Male,64,Guwahati,Assam,Low Value
C01342,Customer_01342,Female,47,Jamshedpur,Jharkhand,Medium Value
C01343,Customer_01343,Female,58,Vadodara,Gujarat,Medium Value
C01344,Customer_01344,Female,21,Surat,Gujarat,Low Value
C01345,Customer_01345,Female,22,Warangal,Telangana,Medium Value
C01346,Customer_01346,Male,58,Patna,Bihar,High Value
C01347,Customer_01347,Male,62,Faridabad,Haryana,Medium Value
C01348,Customer_01348,Female,27,Lucknow,Uttar Pradesh,High Value
C01349,Customer_01349,Male,44,New Delhi,Delhi,Low Value
C01350,Customer_01350,Male,33,Cuttack,Odisha,Low Value
C01351,Customer_01351,Female,47,Madurai,Tamil Nadu,High Value
C01352,Customer_01352,Female,30,Mangaluru,Karnataka,Medium Value
C01353,Customer_01353,Male,53,Indore,Madhya Pradesh,Low Value
C01354,Customer_01354,Female,38,Kanpur,Uttar Pradesh,Medium Value
C01355,Customer_01355,Female,62,Vadodara,Gujarat,Low Value
C01356,Customer_01356,Female,57,Lucknow,Uttar Pradesh,Medium Value
C01357,Customer_01357,Male,62,Vadodara,Gujarat,Low Value
C01358,Customer_01358,Male,32,Mangaluru,Karnataka,Low Value
C01359,Customer_01359,Male,37,Amritsar,Punjab,High Value
C01360,Customer_01360,Male,37,Thiruvananthapuram,Kerala,Medium Value
C01361,Customer_01361,Male,62,Lucknow,Uttar Pradesh,Medium Value
C01362,Customer_01362,Male,22,Faridabad,Haryana,Low Value
C01363,Customer_01363,Male,49,Jodhpur,Rajasthan,High Value
C01364,Customer_01364,Female,23,Coimbatore,Tamil Nadu,Medium Value
C01365,Customer_01365,Male,47,Indore,Madhya Pradesh,Medium Value
C01366,Customer_01366,Female,43,Mangaluru,Karnataka,Low Value
C01367,Customer_01367,Female,54,Gurugram,Haryana,Low Value
C01368,Customer_01368,Male,30,Warangal,Telangana,Medium Value
C01369,Customer_01369,Female,46,Udaipur,Rajasthan,High Value
C01370,Customer_01370,Female,22,Chennai,Tamil Nadu,High Value
C01371,Customer_01371,Male,42,Visakhapatnam,Andhra Pradesh,Medium Value
C01372,Customer_01372,Female,30,Guwahati,Assam,Medium Value
C01373,Customer_01373,Male,41,Warangal,Telangana,Medium Value
C01374,Customer_01374,Female,48,Coimbatore,Tamil Nadu,Low Value
C01375,Customer_01375,Male,37,Visakhapatnam,Andhra Pradesh,Medium Value
C01376,Customer_01376,Female,25,Gaya,Bihar,Low Value
C01377,Customer_01377,Male,26,Chennai,Tamil Nadu,High Value
C01378,Customer_01378,Female,38,Gaya,Bihar,High Value
C01379,Customer_01379,Male,37,Jamshedpur,Jharkhand,Medium Value
C01380,Customer_01380,Female,32,Guwahati,Assam,Low Value
C01381,Customer_01381,Female,43,Jodhpur,Rajasthan,Medium Value
C01382,Customer_01382,Male,59,Patna,Bihar,Low Value
C01383,Customer_01383,Female,28,Raipur,Chhattisgarh,Medium Value
C01384,Customer_01384,Male,54,Vadodara,Gujarat,Medium Value
C01385,Customer_01385,Female,58,Udaipur,Rajasthan,Low Value
C01386,Customer_01386,Female,28,Mysuru,Karnataka,Medium Value
C01387,Customer_01387,Female,44,Jodhpur,Rajasthan,Medium Value
C01388,Customer_01388,Female,47,Gaya,Bihar,High Value
C01389,Customer_01389,Male,36,Patna,Bihar,Low Value
C01390,Customer_01390,Male,51,Nagpur,Maharashtra,Low Value
C01391,Customer_01391,Male,55,Hyderabad,Telangana,High Value
C01392,Customer_01392,Female,40,Raipur,Chhattisgarh,Medium Value
C01393,Customer_01393,Male,18,Vijayawada,Andhra Pradesh,Low Value
C01394,Customer_01394,Female,20,Udaipur,Rajasthan,Low Value
C01395,Customer_01395,Female,20,Nagpur,Maharashtra,Medium Value
C01396,Customer_01396,Male,45,Vijayawada,Andhra Pradesh,Low Value
C01397,Customer_01397,Female,31,Lucknow,Uttar Pradesh,Medium Value
C01398,Customer_01398,Male,47,Patna,Bihar,High Value
C01399,Customer_01399,Male,22,Bhopal,Madhya Pradesh,High Value
C01400,Customer_01400,Female,32,Patna,Bihar,Medium Value
C01401,Customer_01401,Male,55,Kochi,Kerala,Medium Value
C01402,Customer_01402,Male,31,Delhi,Delhi,Low Value
C01403,Customer_01403,Female,31,Hyderabad,Telangana,Medium Value
C01404,Customer_01404,Male,25,Kolkata,West Bengal,Medium Value
C01405,Customer_01405,Female,25,Madurai,Tamil Nadu,High Value
C01406,Customer_01406,Female,36,Indore,Madhya Pradesh,Low Value
C01407,Customer_01407,Male,49,Patna,Bihar,Low Value
C01408,Customer_01408,Male,48,Raipur,Chhattisgarh,Medium Value
C01409,Customer_01409,Female,46,Kochi,Kerala,Medium Value
C01410,Customer_01410,Male,58,Kochi,Kerala,High Value
C01411,Customer_01411,Male,28,Bhopal,Madhya Pradesh,Medium Value
C01412,Customer_01412,Female,62,Durgapur,West Bengal,High Value
C01413,Customer_01413,Male,30,Guwahati,Assam,Medium Value
C01414,Customer_01414,Female,44,New Delhi,Delhi,Low Value
C01415,Customer_01415,Male,36,Bengaluru,Karnataka,Medium Value
C01416,Customer_01416,Male,43,Cuttack,Odisha,Medium Value
C01417,Customer_01417,Male,54,Gaya,Bihar,Medium Value
C01418,Customer_01418,Female,65,Amritsar,Punjab,Medium Value
C01419,Customer_01419,Female,26,Durgapur,West Bengal,Medium Value
C01420,Customer_01420,Female,45,Bengaluru,Karnataka,High Value
C01421,Customer_01421,Male,49,Gaya,Bihar,Low Value
C01422,Customer_01422,Male,20,Cuttack,Odisha,Medium Value
C01423,Customer_01423,Male,49,Jamshedpur,Jharkhand,High Value
C01424,Customer_01424,Male,22,Noida,Uttar Pradesh,High Value
C01425,Customer_01425,Female,25,Ranchi,Jharkhand,Low Value
C01426,Customer_01426,Female,31,Jaipur,Rajasthan,Medium Value
C01427,Customer_01427,Male,20,Mangaluru,Karnataka,Low Value
C01428,Customer_01428,Female,41,Patna,Bihar,Medium Value
C01429,Customer_01429,Male,30,Vadodara,Gujarat,Medium Value
C01430,Customer_01430,Female,60,Vijayawada,Andhra Pradesh,Low Value
C01431,Customer_01431,Male,46,Hyderabad,Telangana,High Value
C01432,Customer_01432,Male,25,Raipur,Chhattisgarh,Medium Value
C01433,Customer_01433,Male,59,Kolkata,West Bengal,Medium Value
C01434,Customer_01434,Male,48,Kozhikode,Kerala,Low Value
C01435,Customer_01435,Female,43,Kanpur,Uttar Pradesh,Medium Value
C01436,Customer_01436,Male,35,Mysuru,Karnataka,Medium Value
C01437,Customer_01437,Male,35,Gurugram,Haryana,Medium Value
C01438,Customer_01438,Female,24,Coimbatore,Tamil Nadu,Medium Value
C01439,Customer_01439,Female,65,Delhi,Delhi,High Value
C01440,Customer_01440,Female,55,Margao,Goa,Medium Value
C01441,Customer_01441,Male,65,New Delhi,Delhi,Medium Value
C01442,Customer_01442,Female,33,Guwahati,Assam,Medium Value
C01443,Customer_01443,Female,50,Delhi,Delhi,Medium Value
C01444,Customer_01444,Male,20,Ranchi,Jharkhand,Medium Value
C01445,Customer_01445,Male,55,Amritsar,Punjab,Low Value
C01446,Customer_01446,Male,21,Jamshedpur,Jharkhand,Low Value
C01447,Customer_01447,Male,53,Thiruvananthapuram,Kerala,Low Value
C01448,Customer_01448,Male,21,Thane,Maharashtra,Medium Value
C01449,Customer_01449,Male,59,Guwahati,Assam,Low Value
C01450,Customer_01450,Female,26,Guwahati,Assam,Low Value
C01451,Customer_01451,Female,57,Bhubaneswar,Odisha,Medium Value
C01452,Customer_01452,Female,34,Gurugram,Haryana,Medium Value
C01453,Customer_01453,Female,34,Amritsar,Punjab,High Value
C01454,Customer_01454,Male,50,Delhi,Delhi,Low Value
C01455,Customer_01455,Female,37,Surat,Gujarat,Medium Value
C01456,Customer_01456,Female,31,Margao,Goa,High Value
C01457,Customer_01457,Male,39,Ludhiana,Punjab,Medium Value
C01458,Customer_01458,Female,44,Durgapur,West Bengal,Low Value
C01459,Customer_01459,Female,60,Indore,Madhya Pradesh,Medium Value
C01460,Customer_01460,Female,20,Thane,Maharashtra,Low Value
C01461,Customer_01461,Female,41,Warangal,Telangana,Low Value
C01462,Customer_01462,Male,47,Faridabad,Haryana,Medium Value
C01463,Customer_01463,Male,25,Gurugram,Haryana,Medium Value
C01464,Customer_01464,Male,39,Raipur,Chhattisgarh,Medium Value
C01465,Customer_01465,Female,42,Bhopal,Madhya Pradesh,Low Value
C01466,Customer_01466,Female,27,Mysuru,Karnataka,Low Value
C01467,Customer_01467,Other,46,Bhubaneswar,Odisha,Low Value
C01468,Customer_01468,Male,57,Bengaluru,Karnataka,Medium Value
C01469,Customer_01469,Male,18,New Delhi,Delhi,Medium Value
C01470,Customer_01470,Female,38,Ranchi,Jharkhand,High Value
C01471,Customer_01471,Female,56,Surat,Gujarat,Medium Value
C01472,Customer_01472,Male,41,Patna,Bihar,Low Value
C01473,Customer_01473,Female,26,Noida,Uttar Pradesh,Medium Value
C01474,Customer_01474,Female,61,Kolkata,West Bengal,High Value
C01475,Customer_01475,Female,43,Faridabad,Haryana,High Value
C01476,Customer_01476,Female,26,Indore,Madhya Pradesh,Medium Value
C01477,Customer_01477,Male,37,Margao,Goa,High Value
C01478,Customer_01478,Female,52,Bengaluru,Karnataka,Medium Value
C01479,Customer_01479,Female,53,Gurugram,Haryana,Low Value
C01480,Customer_01480,Male,59,Cuttack,Odisha,Medium Value
C01481,Customer_01481,Male,53,Panaji,Goa,Medium Value
C01482,Customer_01482,Female,26,Indore,Madhya Pradesh,Medium Value
C01483,Customer_01483,Male,39,Vadodara,Gujarat,Low Value
C01484,Customer_01484,Male,18,Ranchi,Jharkhand,High Value
C01485,Customer_01485,Female,22,Ludhiana,Punjab,Low Value
C01486,Customer_01486,Male,26,Gurugram,Haryana,Medium Value
C01487,Customer_01487,Female,54,Vijayawada,Andhra Pradesh,Medium Value
C01488,Customer_01488,Male,55,Madurai,Tamil Nadu,High Value
C01489,Customer_01489,Female,36,Margao,Goa,High Value
C01490,Customer_01490,Male,25,Hyderabad,Telangana,Low Value
C01491,Customer_01491,Male,59,Raipur,Chhattisgarh,Medium Value
C01492,Customer_01492,Male,60,Madurai,Tamil Nadu,Medium Value
C01493,Customer_01493,Female,49,Surat,Gujarat,Medium Value
C01494,Customer_01494,Female,30,Thane,Maharashtra,Low Value
C01495,Customer_01495,Male,37,Warangal,Telangana,Low Value
C01496,Customer_01496,Female,53,Gurugram,Haryana,Medium Value
C01497,Customer_01497,Female,60,Mangaluru,Karnataka,Medium Value
C01498,Customer_01498,Female,61,Vadodara,Gujarat,Low Value
C01499,Customer_01499,Male,54,Ranchi,Jharkhand,Low Value
C01500,Customer_01500,Female,47,Ludhiana,Punjab,Medium Value
C01501,Customer_01501,Male,27,Guwahati,Assam,High Value
C01502,Customer_01502,Male,48,Faridabad,Haryana,Low Value
C01503,Customer_01503,Female,42,Ludhiana,Punjab,High Value
C01504,Customer_01504,Female,46,Visakhapatnam,Andhra Pradesh,High Value
C01505,Customer_01505,Male,41,Jaipur,Rajasthan,Low Value
C01506,Customer_01506,Male,56,Bhubaneswar,Odisha,Medium Value
C01507,Customer_01507,Female,38,Ranchi,Jharkhand,Low Value
C01508,Customer_01508,Female,58,Jodhpur,Rajasthan,Medium Value
C01509,Customer_01509,Male,26,Faridabad,Haryana,Low Value
C01510,Customer_01510,Female,59,Cuttack,Odisha,Medium Value
C01511,Customer_01511,Male,59,Guwahati,Assam,Low Value
C01512,Customer_01512,Male,19,Panaji,Goa,Medium Value
C01513,Customer_01513,Female,21,Durgapur,West Bengal,High Value
C01514,Customer_01514,Male,25,Vadodara,Gujarat,Medium Value
C01515,Customer_01515,Male,49,Ludhiana,Punjab,Low Value
C01516,Customer_01516,Female,31,Ahmedabad,Gujarat,High Value
C01517,Customer_01517,Female,30,Panaji,Goa,Medium Value
C01518,Customer_01518,Male,38,Bhubaneswar,Odisha,Medium Value
C01519,Customer_01519,Female,41,Faridabad,Haryana,High Value
C01520,Customer_01520,Female,35,Cuttack,Odisha,Medium Value
C01521,Customer_01521,Male,62,Durgapur,West Bengal,Low Value
C01522,Customer_01522,Female,57,Jamshedpur,Jharkhand,Medium Value
C01523,Customer_01523,Male,43,Ludhiana,Punjab,Medium Value
C01524,Customer_01524,Male,49,Margao,Goa,Low Value
C01525,Customer_01525,Female,61,New Delhi,Delhi,Low Value
C01526,Customer_01526,Female,50,Kanpur,Uttar Pradesh,Low Value
C01527,Customer_01527,Male,48,Warangal,Telangana,High Value
C01528,Customer_01528,Male,35,Vijayawada,Andhra Pradesh,Medium Value
C01529,Customer_01529,Male,52,Bengaluru,Karnataka,Medium Value
C01530,Customer_01530,Male,29,Udaipur,Rajasthan,Medium Value
C01531,Customer_01531,Male,42,Bhopal,Madhya Pradesh,Low Value
